ccn,facility_name,county_fips,state_abbr,county_name,county_name_norm,zip_code,certified_beds,avg_residents,overall_rating,latitude,longitude
335554,"The Brightonian, Inc",,NY,Monroe,MONROE,14620,54,48.3,5,43.1258,-77.585
335555,WOODBURY HEIGHTS NURSING AND REHABILITATION CENTER,,NY,Nassau,NASSAU,11797,305,247.5,1,40.8255,-73.47
335556,Rochester Center for Rehabilitation and Nursing,,NY,Monroe,MONROE,14624,124,119.8,1,43.1289,-77.686
335557,REBEKAH REHAB AND EXTENDED CARE CENTER,,NY,Bronx,BRONX,10462,213,202.0,2,40.8307,-73.848
335558,BENSONHURST CENTER FOR REHAB AND HEALTHCARE,,NY,Kings,KINGS,11214,200,198.7,5,40.6095,-74.003
335559,SUNHARBOR MANOR,,NY,Nassau,NASSAU,11577,266,253.6,2,40.7917,-73.646
335560,THE MONARCH AT BROOKLYN REHAB AND NURSING CENTER,,NY,Kings,KINGS,11226,200,189.9,5,40.6524,-73.954
335561,STATEN ISLAND CARE CENTER,,NY,Richmond,RICHMOND,10301,300,290.1,5,40.6402,-74.094
335562,Livingston County Center for Nursing and Rehabilit,,NY,Livingston,LIVINGSTON,14510,266,259.0,2,42.729,-77.881
335563,"ROME MEMORIAL HOSPITAL, INC - R H C F",,NY,Oneida,ONEIDA,13440,80,76.0,4,43.229,-75.444
335564,Ontario Center for Rehabilitation and Healthcare,,NY,Ontario,ONTARIO,14424,98,94.9,1,42.8848,-77.214
335565,The Grand Rehabilitation and Nursing at Barnwell,,NY,Columbia,COLUMBIA,12184,236,221.4,1,42.4164,-73.677
335566,UNITED HELPERS CANTON NURSING HOME,,NY,St. Lawrence,ST. LAWRENCE,13617,160,91.9,4,44.6119,-75.162
335568,SUNRISE MANOR CTR FOR NURSING AND REHABILITATION,,NY,Suffolk,SUFFOLK,11706,84,79.3,1,40.7405,-73.239
335569,Elderwood of Lakeside at Brockport,,NY,Monroe,MONROE,14420,120,106.4,3,43.2201,-77.945
335570,AMSTERDAM NURSING HOME CORP (1992),,NY,New York,NEW YORK,10025,305,305.0,5,40.8043,-73.963
335571,ROCKAWAY CARE CENTER,,NY,Queens,QUEENS,11691,228,206.2,1,40.5954,-73.779
335572,Maplewood Nursing Home Inc,,NY,Monroe,MONROE,14580,74,70.7,5,43.2127,-77.435
335573,LOCKPORT REHAB & HEALTH CARE CENTER,,NY,Niagara,NIAGARA,14094,82,78.6,4,43.1534,-78.672
335574,GREENE MEADOWS NURSING AND REHABILITATION CENTER,,NY,Greene,GREENE,12414,120,112.4,2,42.2315,-73.878
335576,Fairport Rehabilitation and Nursing Center,,NY,Monroe,MONROE,14450,196,135.9,2,43.1096,-77.442
335577,ELDERWOOD AT LANCASTER,,NY,Erie,ERIE,14086,96,87.0,3,42.8928,-78.684
335578,THE PINES HEALTHCARE & REHAB CTRS MACHIAS CAMPUS,,NY,Cattaraugus,CATTARAUGUS,14101,115,109.3,2,42.3934,-78.481
335579,CARTHAGE CENTER FOR REHABILITATION AND NURSING,,NY,Jefferson,JEFFERSON,13619,90,84.8,1,43.9865,-75.593
335581,PINNACLE MULTICARE NURSING AND REHAB CENTER,,NY,Bronx,BRONX,10475,305,305.0,3,40.8785,-73.828
335582,BROOKHAVEN REHAB & HEALTH CARE CENTER L L C,,NY,Queens,QUEENS,11691,298,292.8,2,40.5972,-73.751
335583,ARCHCARE AT PROVIDENCE REST,,NY,Bronx,BRONX,10465,200,195.1,5,40.8372,-73.819
335585,WATERVILLE RESIDENTIAL CARE CENTER,,NY,Oneida,ONEIDA,13480,92,87.3,3,42.9305,-75.383
335586,ALPINE REHABILITATION AND NURSING CENTER,,NY,Herkimer,HERKIMER,13365,80,76.1,2,43.0541,-74.853
335587,"SUNSET NURSING AND REHABILITATION CENTER, INC",,NY,Oneida,ONEIDA,13309,120,109.9,1,43.4798,-75.331
335588,THE GRAND REHABILITATION AND NRSG AT CHITTENANGO,,NY,Madison,MADISON,13037,80,76.1,1,43.0493,-75.87
335589,The Grand Rehabilitation and Nursing At Rome,,NY,Oneida,ONEIDA,13440,160,146.1,1,43.2202,-75.45
335590,PONTIAC NURSING HOME,,NY,Oswego,OSWEGO,13126,80,58.5,3,43.4442,-76.493
335592,MASSENA REHABILITATION & NURSING CENTER,,NY,St. Lawrence,ST. LAWRENCE,13662,160,149.5,1,44.9234,-74.886
335595,DUNKIRK REHABILITATION & NURSING CENTER,,NY,Chautauqua,CHAUTAUQUA,14048,40,36.7,5,42.4795,-79.328
335596,SWAN LAKE NURSING & REHABILITATION,,NY,Suffolk,SUFFOLK,11772,120,107.9,2,40.7698,-72.995
335598,CLINTON COUNTY NURSING HOME,,NY,Clinton,CLINTON,12901,80,62.9,2,44.6806,-73.457
335600,THE GRAND REHABILITATION AND NURSING AT UTICA,,NY,Oneida,ONEIDA,13502,220,214.9,1,43.0912,-75.257
335601,THE CENTER FOR NURSING AND REHAB AT HOOSICK FALLS,,NY,Rensselaer,RENSSELAER,12090,82,76.5,3,42.9093,-73.349
335603,SCHOFIELD RESIDENCE,,NY,Erie,ERIE,14217,120,102.3,4,42.9885,-78.879
335604,BROOKLYN UNITED METHODIST CHURCH HOME,,NY,Kings,KINGS,11208,120,115.1,1,40.671,-73.862
335606,QUEEN OF PEACE RESIDENCE,,NY,Queens,QUEENS,11429,53,30.4,5,40.7059,-73.736
335607,EDEN REHABILITATION NURSING CENTER,,NY,Erie,ERIE,14057,40,37.1,5,42.6588,-78.896
335609,CROWN HEIGHTS CENTER FOR NURSING AND REHAB,,NY,Kings,KINGS,11213,295,286.2,3,40.6718,-73.936
335610,ABSOLUT CTR FOR NURSING & REHAB ALLEGANY L L C,,NY,Cattaraugus,CATTARAUGUS,14706,37,33.5,5,42.0949,-78.49
335611,GLEN ISLAND CENTER FOR NURSING AND REHABILITATION,,NY,Westchester,WESTCHESTER,10805,183,175.0,2,40.8953,-73.782
335612,BAPTIST HEALTH NURSING AND REHABILITATION CENTER,,NY,Schenectady,SCHENECTADY,12302,262,193.8,2,42.833,-73.957
335613,THE BAPTIST HOME AT BROOKMEADE,,NY,Dutchess,DUTCHESS,12572,120,113.7,5,41.9267,-73.893
