county_fips,state_abbr,county_name,county_name_norm,year,total_population,pop_65_plus,pct_pop_65_plus
48049,TX,Brown County,BROWN,2022,38411,5569,0.144985
48049,TX,Brown County,BROWN,2023,38477,5579,0.144996
48049,TX,Brown County,BROWN,2024,38631,5601,0.144987
48051,TX,Burleson County,BURLESON,2020,17682,2564,0.145006
48051,TX,Burleson County,BURLESON,2021,18109,2626,0.145011
48051,TX,Burleson County,BURLESON,2022,18739,2717,0.144992
48051,TX,Burleson County,BURLESON,2023,19575,2838,0.144981
48051,TX,Burleson County,BURLESON,2024,20179,2926,0.145002
48053,TX,Burnet County,BURNET,2020,49479,7175,0.145011
48053,TX,Burnet County,BURNET,2021,51145,7416,0.145
48053,TX,Burnet County,BURNET,2022,52578,7624,0.145004
48053,TX,Burnet County,BURNET,2023,54336,7879,0.145005
48053,TX,Burnet County,BURNET,2024,55722,8080,0.145006
48055,TX,Caldwell County,CALDWELL,2020,45948,6662,0.14499
48055,TX,Caldwell County,CALDWELL,2021,46939,6806,0.144997
48055,TX,Caldwell County,CALDWELL,2022,47920,6948,0.144992
48055,TX,Caldwell County,CALDWELL,2023,50107,7265,0.14499
48055,TX,Caldwell County,CALDWELL,2024,52430,7602,0.144993
48057,TX,Calhoun County,CALHOUN,2020,20064,2910,0.145036
48057,TX,Calhoun County,CALHOUN,2021,19801,2872,0.145043
48057,TX,Calhoun County,CALHOUN,2022,19735,2862,0.145022
48057,TX,Calhoun County,CALHOUN,2023,19798,2871,0.145015
48057,TX,Calhoun County,CALHOUN,2024,19942,2892,0.145021
48059,TX,Callahan County,CALLAHAN,2020,13753,1994,0.144987
48059,TX,Callahan County,CALLAHAN,2021,14106,2045,0.144974
48059,TX,Callahan County,CALLAHAN,2022,14275,2070,0.145009
48059,TX,Callahan County,CALLAHAN,2023,14455,2096,0.145002
48059,TX,Callahan County,CALLAHAN,2024,14615,2119,0.144988
48061,TX,Cameron County,CAMERON,2020,421592,61131,0.145
48061,TX,Cameron County,CAMERON,2021,422805,61307,0.145001
48061,TX,Cameron County,CAMERON,2022,425819,61744,0.145001
48061,TX,Cameron County,CAMERON,2023,428508,62134,0.145001
48061,TX,Cameron County,CAMERON,2024,431874,62622,0.145001
48063,TX,Camp County,CAMP,2020,12430,1803,0.145052
48063,TX,Camp County,CAMP,2021,12607,1828,0.144999
48063,TX,Camp County,CAMP,2022,12750,1849,0.14502
48063,TX,Camp County,CAMP,2023,13041,1891,0.145004
48063,TX,Camp County,CAMP,2024,13164,1909,0.145017
48065,TX,Carson County,CARSON,2020,5794,840,0.144978
48065,TX,Carson County,CARSON,2021,5716,829,0.145031
48065,TX,Carson County,CARSON,2022,5809,842,0.144947
48065,TX,Carson County,CARSON,2023,5865,850,0.144928
48065,TX,Carson County,CARSON,2024,5822,844,0.144967
48067,TX,Cass County,CASS,2020,28443,4124,0.144992
48067,TX,Cass County,CASS,2021,28579,4144,0.145002
48067,TX,Cass County,CASS,2022,28530,4137,0.145005
48067,TX,Cass County,CASS,2023,28668,4157,0.145005
48067,TX,Cass County,CASS,2024,28622,4150,0.144993
48069,TX,Castro County,CASTRO,2020,7333,1063,0.144961
48069,TX,Castro County,CASTRO,2021,7369,1068,0.144931
48069,TX,Castro County,CASTRO,2022,7307,1059,0.14493
48069,TX,Castro County,CASTRO,2023,7330,1063,0.14502
48069,TX,Castro County,CASTRO,2024,7380,1070,0.144986
48071,TX,Chambers County,CHAMBERS,2020,47003,6815,0.144991
48071,TX,Chambers County,CHAMBERS,2021,48714,7064,0.14501
48071,TX,Chambers County,CHAMBERS,2022,51403,7453,0.144992
48071,TX,Chambers County,CHAMBERS,2023,54193,7858,0.145
48071,TX,Chambers County,CHAMBERS,2024,56179,8146,0.145001
48073,TX,Cherokee County,CHEROKEE,2020,50612,7338,0.144985
48073,TX,Cherokee County,CHEROKEE,2021,51278,7435,0.144994
48073,TX,Cherokee County,CHEROKEE,2022,51666,7491,0.144989
48073,TX,Cherokee County,CHEROKEE,2023,52651,7634,0.144992
48073,TX,Cherokee County,CHEROKEE,2024,53223,7717,0.144994
48075,TX,Childress County,CHILDRESS,2020,6658,965,0.144938
48075,TX,Childress County,CHILDRESS,2021,6786,984,0.145004
48075,TX,Childress County,CHILDRESS,2022,6834,990,0.144864
48075,TX,Childress County,CHILDRESS,2023,6757,979,0.144887
48075,TX,Childress County,CHILDRESS,2024,6679,968,0.144932
48077,TX,Clay County,CLAY,2020,10255,1487,0.145002
48077,TX,Clay County,CLAY,2021,10310,1495,0.145005
48077,TX,Clay County,CLAY,2022,10484,1520,0.144983
48077,TX,Clay County,CLAY,2023,10694,1551,0.145035
48077,TX,Clay County,CLAY,2024,10730,1556,0.145014
48079,TX,Cochran County,COCHRAN,2020,2564,372,0.145086
48079,TX,Cochran County,COCHRAN,2021,2483,360,0.144986
48079,TX,Cochran County,COCHRAN,2022,2551,370,0.145041
48079,TX,Cochran County,COCHRAN,2023,2571,373,0.14508
48079,TX,Cochran County,COCHRAN,2024,2583,375,0.14518
48081,TX,Coke County,COKE,2020,3320,481,0.14488
48081,TX,Coke County,COKE,2021,3324,482,0.145006
48081,TX,Coke County,COKE,2022,3347,485,0.144906
48081,TX,Coke County,COKE,2023,3378,489,0.14476
48081,TX,Coke County,COKE,2024,3396,492,0.144876
48083,TX,Coleman County,COLEMAN,2020,7683,1114,0.144995
48083,TX,Coleman County,COLEMAN,2021,7718,1120,0.145115
48083,TX,Coleman County,COLEMAN,2022,7863,1141,0.14511
48083,TX,Coleman County,COLEMAN,2023,7909,1147,0.145025
48083,TX,Coleman County,COLEMAN,2024,7990,1159,0.145056
48085,TX,Collin County,COLLIN,2020,1075651,155969,0.145
48085,TX,Collin County,COLLIN,2021,1114687,161629,0.144999
48085,TX,Collin County,COLLIN,2022,1163724,168740,0.145
48085,TX,Collin County,COLLIN,2023,1207964,175154,0.144999
48085,TX,Collin County,COLLIN,2024,1254658,181925,0.145
48087,TX,Collingsworth County,COLLINGSWORTH,2020,2643,384,0.145289
48087,TX,Collingsworth County,COLLINGSWORTH,2021,2609,379,0.145266
48087,TX,Collingsworth County,COLLINGSWORTH,2022,2584,375,0.145124
48087,TX,Collingsworth County,COLLINGSWORTH,2023,2561,372,0.145256
48087,TX,Collingsworth County,COLLINGSWORTH,2024,2611,379,0.145155
48089,TX,Colorado County,COLORADO,2020,20646,2994,0.145016
48089,TX,Colorado County,COLORADO,2021,20732,3006,0.144993
48089,TX,Colorado County,COLORADO,2022,20926,3034,0.144987
48089,TX,Colorado County,COLORADO,2023,21250,3081,0.144988
48089,TX,Colorado County,COLORADO,2024,21475,3114,0.145006
48091,TX,Comal County,COMAL,2020,163637,23727,0.144998
48091,TX,Comal County,COMAL,2021,174971,25371,0.145001
48091,TX,Comal County,COMAL,2022,184799,26796,0.145001
48091,TX,Comal County,COMAL,2023,194097,28144,0.145
48091,TX,Comal County,COMAL,2024,201628,29236,0.145
48093,TX,Comanche County,COMANCHE,2020,13629,1976,0.144985
48093,TX,Comanche County,COMANCHE,2021,13800,2001,0.145
48093,TX,Comanche County,COMANCHE,2022,13903,2016,0.145005
48093,TX,Comanche County,COMANCHE,2023,14058,2038,0.144971
48093,TX,Comanche County,COMANCHE,2024,14359,2082,0.144996
48095,TX,Concho County,CONCHO,2020,3316,481,0.145054
48095,TX,Concho County,CONCHO,2021,3349,485,0.144819
48095,TX,Concho County,CONCHO,2022,3371,489,0.145061
48095,TX,Concho County,CONCHO,2023,3280,475,0.144817
48095,TX,Concho County,CONCHO,2024,3326,482,0.144919
48097,TX,Cooke County,COOKE,2020,41749,6053,0.144986
48097,TX,Cooke County,COOKE,2021,42399,6147,0.14498
48097,TX,Cooke County,COOKE,2022,43047,6241,0.144981
48097,TX,Cooke County,COOKE,2023,43779,6348,0.145001
48097,TX,Cooke County,COOKE,2024,44258,6417,0.144991
48099,TX,Coryell County,CORYELL,2020,83126,12054,0.145009
48099,TX,Coryell County,CORYELL,2021,84400,12238,0.145
48099,TX,Coryell County,CORYELL,2022,84224,12213,0.145006
48099,TX,Coryell County,CORYELL,2023,85620,12415,0.145001
48099,TX,Coryell County,CORYELL,2024,86370,12524,0.145004
48101,TX,Cottle County,COTTLE,2020,1364,198,0.145161
48101,TX,Cottle County,COTTLE,2021,1353,196,0.144863
48101,TX,Cottle County,COTTLE,2022,1317,191,0.145027
48101,TX,Cottle County,COTTLE,2023,1292,187,0.144737
48101,TX,Cottle County,COTTLE,2024,1263,183,0.144893
48103,TX,Crane County,CRANE,2020,4675,678,0.145027
48103,TX,Crane County,CRANE,2021,4636,672,0.144953
48103,TX,Crane County,CRANE,2022,4557,661,0.145052
48103,TX,Crane County,CRANE,2023,4587,665,0.144975
48103,TX,Crane County,CRANE,2024,4594,666,0.144972
48105,TX,Crockett County,CROCKETT,2020,3094,449,0.14512
48105,TX,Crockett County,CROCKETT,2021,3015,437,0.144942
48105,TX,Crockett County,CROCKETT,2022,2952,428,0.144986
48105,TX,Crockett County,CROCKETT,2023,2842,412,0.144968
48105,TX,Crockett County,CROCKETT,2024,2799,406,0.145052
48107,TX,Crosby County,CROSBY,2020,5095,738,0.144848
48107,TX,Crosby County,CROSBY,2021,5082,737,0.145022
48107,TX,Crosby County,CROSBY,2022,5010,726,0.14491
48107,TX,Crosby County,CROSBY,2023,4990,723,0.14489
48107,TX,Crosby County,CROSBY,2024,5030,729,0.14493
48109,TX,Culberson County,CULBERSON,2020,2186,317,0.145014
48109,TX,Culberson County,CULBERSON,2021,2183,317,0.145213
48109,TX,Culberson County,CULBERSON,2022,2159,313,0.144975
48109,TX,Culberson County,CULBERSON,2023,2195,318,0.144875
48109,TX,Culberson County,CULBERSON,2024,2254,327,0.145075
48111,TX,Dallam County,DALLAM,2020,7138,1035,0.144999
48111,TX,Dallam County,DALLAM,2021,7185,1042,0.145024
48111,TX,Dallam County,DALLAM,2022,7271,1054,0.144959
48111,TX,Dallam County,DALLAM,2023,7372,1069,0.145008
48111,TX,Dallam County,DALLAM,2024,7526,1091,0.144964
48113,TX,Dallas County,DALLAS,2020,1316181,385124,0.292607
48113,TX,Dallas County,DALLAS,2021,1316181,385124,0.292607
48113,TX,Dallas County,DALLAS,2022,1316181,385124,0.292607
48113,TX,Dallas County,DALLAS,2023,1316181,385124,0.292607
48113,TX,Dallas County,DALLAS,2024,1316181,385124,0.292607
48115,TX,Dawson County,DAWSON,2020,12472,1809,0.145045
48115,TX,Dawson County,DAWSON,2021,12367,1793,0.144983
48115,TX,Dawson County,DAWSON,2022,12171,1765,0.145017
48115,TX,Dawson County,DAWSON,2023,11903,1726,0.145005
48115,TX,Dawson County,DAWSON,2024,11758,1705,0.145008
48117,TX,Deaf Smith County,DEAF SMITH,2020,18527,2687,0.145032
48117,TX,Deaf Smith County,DEAF SMITH,2021,18383,2666,0.145025
48117,TX,Deaf Smith County,DEAF SMITH,2022,18433,2673,0.145012
48117,TX,Deaf Smith County,DEAF SMITH,2023,18460,2677,0.145016
48117,TX,Deaf Smith County,DEAF SMITH,2024,18495,2682,0.145012
48119,TX,Delta County,DELTA,2020,5223,758,0.145127
48119,TX,Delta County,DELTA,2021,5339,774,0.144971
48119,TX,Delta County,DELTA,2022,5417,786,0.145099
48119,TX,Delta County,DELTA,2023,5563,807,0.145066
48119,TX,Delta County,DELTA,2024,5647,819,0.145033
48121,TX,Denton County,DENTON,2020,914510,132604,0.145
48121,TX,Denton County,DENTON,2021,944086,136892,0.145
48121,TX,Denton County,DENTON,2022,980355,142151,0.145
48121,TX,Denton County,DENTON,2023,1013736,146991,0.144999
48121,TX,Denton County,DENTON,2024,1045120,151542,0.145
48123,TX,DeWitt County,DEWITT,2020,19844,2878,0.145031
48123,TX,DeWitt County,DEWITT,2021,19965,2895,0.145004
48123,TX,DeWitt County,DEWITT,2022,19783,2869,0.145024
48123,TX,DeWitt County,DEWITT,2023,20238,2935,0.145024
48123,TX,DeWitt County,DEWITT,2024,20252,2937,0.145023
48125,TX,Dickens County,DICKENS,2020,1760,255,0.144886
48125,TX,Dickens County,DICKENS,2021,1736,252,0.145161
48125,TX,Dickens County,DICKENS,2022,1734,251,0.144752
48125,TX,Dickens County,DICKENS,2023,1711,248,0.144944
48125,TX,Dickens County,DICKENS,2024,1725,250,0.144928
48127,TX,Dimmit County,DIMMIT,2020,8582,1244,0.144955
48127,TX,Dimmit County,DIMMIT,2021,8481,1229,0.144912
48127,TX,Dimmit County,DIMMIT,2022,8377,1214,0.144921
48127,TX,Dimmit County,DIMMIT,2023,8279,1200,0.144945
48127,TX,Dimmit County,DIMMIT,2024,8181,1186,0.14497
48129,TX,Donley County,DONLEY,2020,3280,476,0.145122
48129,TX,Donley County,DONLEY,2021,3360,487,0.14494
48129,TX,Donley County,DONLEY,2022,3275,475,0.145038
48129,TX,Donley County,DONLEY,2023,3177,461,0.145105
48129,TX,Donley County,DONLEY,2024,3193,463,0.145005
48131,TX,Duval County,DUVAL,2020,9810,1423,0.145056
48131,TX,Duval County,DUVAL,2021,9999,1450,0.145015
48131,TX,Duval County,DUVAL,2022,9688,1405,0.145025
48131,TX,Duval County,DUVAL,2023,9626,1396,0.145024
48131,TX,Duval County,DUVAL,2024,9585,1390,0.145018
48133,TX,Eastland County,EASTLAND,2020,17795,2580,0.144985
48133,TX,Eastland County,EASTLAND,2021,17860,2590,0.145017
48133,TX,Eastland County,EASTLAND,2022,17909,2597,0.145011
48133,TX,Eastland County,EASTLAND,2023,18199,2639,0.145008
48133,TX,Eastland County,EASTLAND,2024,18290,2652,0.144997
48135,TX,Ector County,ECTOR,2020,165511,23999,0.144999
48135,TX,Ector County,ECTOR,2021,160809,23317,0.144998
48135,TX,Ector County,ECTOR,2022,161480,23414,0.144996
48135,TX,Ector County,ECTOR,2023,165450,23990,0.144998
48135,TX,Ector County,ECTOR,2024,170022,24653,0.144999
48137,TX,Edwards County,EDWARDS,2020,1420,206,0.14507
48137,TX,Edwards County,EDWARDS,2021,1430,208,0.145455
48137,TX,Edwards County,EDWARDS,2022,1423,207,0.145467
48137,TX,Edwards County,EDWARDS,2023,1391,202,0.145219
48137,TX,Edwards County,EDWARDS,2024,1383,201,0.145336
48139,TX,Ellis County,ELLIS,2020,194328,28177,0.144997
48139,TX,Ellis County,ELLIS,2021,203214,29466,0.145
48139,TX,Ellis County,ELLIS,2022,212548,30819,0.144998
48139,TX,Ellis County,ELLIS,2023,223324,32382,0.145
48139,TX,Ellis County,ELLIS,2024,232387,33696,0.145
48141,TX,El Paso County,EL PASO,2020,866684,125669,0.145
48141,TX,El Paso County,EL PASO,2021,867700,125817,0.145001
48141,TX,El Paso County,EL PASO,2022,868890,125989,0.145
48141,TX,El Paso County,EL PASO,2023,874836,126852,0.145001
48141,TX,El Paso County,EL PASO,2024,875784,126989,0.145
48143,TX,Erath County,ERATH,2020,42719,6194,0.144994
48143,TX,Erath County,ERATH,2021,43387,6291,0.144997
48143,TX,Erath County,ERATH,2022,43929,6370,0.145007
48143,TX,Erath County,ERATH,2023,44439,6444,0.145008
48143,TX,Erath County,ERATH,2024,44496,6452,0.145002
48145,TX,Falls County,FALLS,2020,16962,2459,0.144971
48145,TX,Falls County,FALLS,2021,17113,2481,0.144978
48145,TX,Falls County,FALLS,2022,16958,2459,0.145005
48145,TX,Falls County,FALLS,2023,17670,2562,0.144992
48145,TX,Falls County,FALLS,2024,17752,2574,0.144998
48147,TX,Fannin County,FANNIN,2020,35977,5216,0.144982
48147,TX,Fannin County,FANNIN,2021,36902,5351,0.145006
48147,TX,Fannin County,FANNIN,2022,37237,5399,0.14499
48147,TX,Fannin County,FANNIN,2023,37865,5490,0.144989
48147,TX,Fannin County,FANNIN,2024,38650,5604,0.144994
48149,TX,Fayette County,FAYETTE,2020,24512,3554,0.14499
48149,TX,Fayette County,FAYETTE,2021,24736,3587,0.145011
48149,TX,Fayette County,FAYETTE,2022,24987,3623,0.144995
48149,TX,Fayette County,FAYETTE,2023,25485,3696,0.145026
48149,TX,Fayette County,FAYETTE,2024,25488,3696,0.145009
48151,TX,Fisher County,FISHER,2020,3677,533,0.144955
48151,TX,Fisher County,FISHER,2021,3675,532,0.144762
48151,TX,Fisher County,FISHER,2022,3639,527,0.14482
48151,TX,Fisher County,FISHER,2023,3618,524,0.144831
48151,TX,Fisher County,FISHER,2024,3665,531,0.144884
48153,TX,Floyd County,FLOYD,2020,5374,779,0.144957
48153,TX,Floyd County,FLOYD,2021,5296,768,0.145015
48153,TX,Floyd County,FLOYD,2022,5250,761,0.144952
48153,TX,Floyd County,FLOYD,2023,5116,742,0.145035
48153,TX,Floyd County,FLOYD,2024,5042,731,0.144982
48155,TX,Foard County,FOARD,2020,1090,158,0.144954
48155,TX,Foard County,FOARD,2021,1058,154,0.145558
48155,TX,Foard County,FOARD,2022,1062,154,0.145009
48155,TX,Foard County,FOARD,2023,1084,158,0.145756
48155,TX,Foard County,FOARD,2024,1053,153,0.145299
48157,TX,Fort Bend County,FORT BEND,2020,829335,120254,0.145001
48157,TX,Fort Bend County,FORT BEND,2021,860626,124791,0.145
48157,TX,Fort Bend County,FORT BEND,2022,893319,129531,0.145
48157,TX,Fort Bend County,FORT BEND,2023,927120,134432,0.145
48157,TX,Fort Bend County,FORT BEND,2024,958434,138973,0.145
48159,TX,Franklin County,FRANKLIN,2020,10370,1503,0.144937
48159,TX,Franklin County,FRANKLIN,2021,10500,1522,0.144952
48159,TX,Franklin County,FRANKLIN,2022,10641,1543,0.145005
48159,TX,Franklin County,FRANKLIN,2023,10737,1557,0.145013
48159,TX,Franklin County,FRANKLIN,2024,10912,1582,0.144978
48161,TX,Freestone County,FREESTONE,2020,19441,2819,0.145003
48161,TX,Freestone County,FREESTONE,2021,19795,2871,0.145037
48161,TX,Freestone County,FREESTONE,2022,20006,2901,0.145006
48161,TX,Freestone County,FREESTONE,2023,20358,2952,0.145004
48161,TX,Freestone County,FREESTONE,2024,20645,2994,0.145023
48163,TX,Frio County,FRIO,2020,18414,2670,0.144998
48163,TX,Frio County,FRIO,2021,17944,2602,0.145007
48163,TX,Frio County,FRIO,2022,18220,2642,0.145005
48163,TX,Frio County,FRIO,2023,18811,2727,0.144968
48163,TX,Frio County,FRIO,2024,19520,2830,0.14498
48165,TX,Gaines County,GAINES,2020,21704,3147,0.144996
48165,TX,Gaines County,GAINES,2021,21885,3173,0.144985
48165,TX,Gaines County,GAINES,2022,22157,3212,0.144965
48165,TX,Gaines County,GAINES,2023,22524,3266,0.145001
48165,TX,Gaines County,GAINES,2024,22892,3319,0.144985
48167,TX,Galveston County,GALVESTON,2020,351606,50983,0.145
48167,TX,Galveston County,GALVESTON,2021,355616,51564,0.144999
48167,TX,Galveston County,GALVESTON,2022,357735,51872,0.145001
48167,TX,Galveston County,GALVESTON,2023,362586,52575,0.145
48167,TX,Galveston County,GALVESTON,2024,367407,53274,0.145
48169,TX,Garza County,GARZA,2020,5812,843,0.145045
48169,TX,Garza County,GARZA,2021,6265,909,0.145092
48169,TX,Garza County,GARZA,2022,5952,864,0.145161
48169,TX,Garza County,GARZA,2023,4590,666,0.145098
48169,TX,Garza County,GARZA,2024,4645,674,0.145102
48171,TX,Gillespie County,GILLESPIE,2020,26766,3881,0.144997
48171,TX,Gillespie County,GILLESPIE,2021,27313,3960,0.144986
48171,TX,Gillespie County,GILLESPIE,2022,27572,3998,0.145002
48171,TX,Gillespie County,GILLESPIE,2023,27809,4032,0.144989
48171,TX,Gillespie County,GILLESPIE,2024,28159,4083,0.144998
48173,TX,Glasscock County,GLASSCOCK,2020,1117,162,0.145031
48173,TX,Glasscock County,GLASSCOCK,2021,1138,165,0.144991
48173,TX,Glasscock County,GLASSCOCK,2022,1145,166,0.144978
48173,TX,Glasscock County,GLASSCOCK,2023,1151,167,0.145091
48173,TX,Glasscock County,GLASSCOCK,2024,1153,167,0.14484
48175,TX,Goliad County,GOLIAD,2020,7023,1018,0.144952
48175,TX,Goliad County,GOLIAD,2021,7134,1034,0.14494
48175,TX,Goliad County,GOLIAD,2022,7144,1036,0.145017
48175,TX,Goliad County,GOLIAD,2023,7183,1041,0.144926
48175,TX,Goliad County,GOLIAD,2024,7221,1047,0.144994
48177,TX,Gonzales County,GONZALES,2020,19681,2854,0.145013
48177,TX,Gonzales County,GONZALES,2021,19641,2848,0.145003
48177,TX,Gonzales County,GONZALES,2022,19865,2881,0.145029
48177,TX,Gonzales County,GONZALES,2023,20030,2905,0.145032
48177,TX,Gonzales County,GONZALES,2024,20040,2906,0.14501
48179,TX,Gray County,GRAY,2020,21195,3074,0.145034
48179,TX,Gray County,GRAY,2021,21128,3064,0.145021
48179,TX,Gray County,GRAY,2022,20986,3043,0.145001
48179,TX,Gray County,GRAY,2023,21030,3050,0.145031
48179,TX,Gray County,GRAY,2024,20888,3029,0.145011
48181,TX,Grayson County,GRAYSON,2020,136152,19742,0.145
48181,TX,Grayson County,GRAYSON,2021,139652,20249,0.144996
48181,TX,Grayson County,GRAYSON,2022,143292,20777,0.144998
48181,TX,Grayson County,GRAYSON,2023,147056,21323,0.144999
48181,TX,Grayson County,GRAYSON,2024,150532,21827,0.144999
48183,TX,Gregg County,GREGG,2020,124317,18026,0.145
48183,TX,Gregg County,GREGG,2021,124205,18009,0.144994
48183,TX,Gregg County,GREGG,2022,125668,18221,0.144993
48183,TX,Gregg County,GREGG,2023,126531,18347,0.145
48183,TX,Gregg County,GREGG,2024,126679,18368,0.144996
48185,TX,Grimes County,GRIMES,2020,29438,4269,0.145017
48185,TX,Grimes County,GRIMES,2021,30148,4371,0.144985
48185,TX,Grimes County,GRIMES,2022,31141,4515,0.144986
48185,TX,Grimes County,GRIMES,2023,32527,4716,0.144987
48185,TX,Grimes County,GRIMES,2024,33448,4850,0.145001
48187,TX,Guadalupe County,GUADALUPE,2020,173708,25188,0.145002
48187,TX,Guadalupe County,GUADALUPE,2021,177328,25712,0.144997
48187,TX,Guadalupe County,GUADALUPE,2022,182953,26528,0.144999
48187,TX,Guadalupe County,GUADALUPE,2023,189056,27413,0.144999
48187,TX,Guadalupe County,GUADALUPE,2024,195166,28299,0.145
48189,TX,Hale County,HALE,2020,32467,4708,0.145009
48189,TX,Hale County,HALE,2021,32212,4671,0.145008
48189,TX,Hale County,HALE,2022,32007,4641,0.145
48189,TX,Hale County,HALE,2023,32014,4642,0.144999
48189,TX,Hale County,HALE,2024,31953,4633,0.144994
48191,TX,Hall County,HALL,2020,2799,406,0.145052
48191,TX,Hall County,HALL,2021,2845,412,0.144815
48191,TX,Hall County,HALL,2022,2820,409,0.145035
48191,TX,Hall County,HALL,2023,2810,407,0.14484
48191,TX,Hall County,HALL,2024,2828,410,0.144979
48193,TX,Hamilton County,HAMILTON,2020,8247,1195,0.144901
